Pokemon,Method,Location,Location Index,Time,Before Gym,Notes,AyTales Testing,Common,Uncommon,Rare,Woke AF,First Encounter,Permanent Encounter,Unique Encounter,Type 1,Type 2,Evo Types,First Stage,Evolutions,Final Evolution
Frillish,Good Rod,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,Ghost,,Y,1,
Staryu,Good Rod,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,Stardust,Starpiece,,Yes,N,N,N,Water,,Water Psychic,Y,1,
Frillish,Old Rod,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,Ghost,,Y,1,
Alomomola,Super Rod,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,,,Y,-,Y
Jellicent,Super Rod,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,Ghost,,,0,Y
Starmie,Super Rod,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,Stardust,Starpiece,,Yes,N,N,N,Water,Psychic,,,0,Y
Azumarill,Water,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,Yes,N,N,N,Water,Fairy,,,0,Y
Chimecho,Water,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,Cleanse Tag,,,,N,N,N,Psychic,,,,0,Y
Empoleon,Water,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,,Y,N,Y,Water,Steel,,,0,Y
Lapras,Water,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,Mystic Water,Mystic Water,Mystic Water,,N,N,N,Water,Ice,,,-,Y
Lumineon,Water,Aegir Cave Depths,00202 Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,,,,0,Y
Blacephalon,Land,New World - Aegir Cave Depths,00203 New World - Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,Yes,N,N,N,Fire,Ghost,,,-,Y
Druddigon,Land,New World - Aegir Cave Depths,00203 New World - Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,Dragon Fang,,,,N,N,N,Dragon,,,,-,Y
Honchkrow,Land,New World - Aegir Cave Depths,00203 New World - Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Dark,Flying,,,0,Y
Malamar,Land,New World - Aegir Cave Depths,00203 New World - Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Dark,Fighting,,,0,Y
Mr Mime,Land,New World - Aegir Cave Depths,00203 New World - Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Psychic,Fairy,,,0,Y
Persian,Land,New World - Aegir Cave Depths,00203 New World - Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,Quick Claw,,,,N,N,N,Normal,,,,0,Y
Tyrantrum,Land,New World - Aegir Cave Depths,00203 New World - Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Rock,Dragon,,,0,Y
Weavile,Land,New World - Aegir Cave Depths,00203 New World - Aegir Cave Depths,Any,026 - Tier 5 Post Game,,,Quick Claw,,,,N,N,N,Dark,Ice,,,0,Y
Carracosta,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,Rock,,,0,Y
Corsola,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,Rock,,Y,-,Y
Dhelmise,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,,,,Yes,N,N,N,Ghost,Grass,,Y,-,Y
Ditto,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,Quick Powder,Metal Powder,,Yes,N,N,N,Normal,,,Y,-,Y
Dragalge,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Poison,Dragon,,,0,Y
Gorebyss,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,Deep Sea Scale,,,,N,N,N,Water,,,,0,Y
Huntail,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,Deep Sea Tooth,,,,N,N,N,Water,,,,0,Y
Jellicent,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,Ghost,,,0,Y
Kingdra,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,Dragon Scale,,,,N,N,N,Water,Dragon,,,0,Y
Phione,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,,,,Yes,N,N,N,Water,,,Y,-,Y
Primarina,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,,,,,Y,N,Y,Water,Fairy,,,0,Y
Toxapex,Cave,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,,,Poison Barb,,,,N,N,N,Poison,Water,,,0,Y
Manaphy,Event,Splash Grounds,00205 Splash Grounds,Any,026 - Tier 5 Post Game,Z - Manaphy Quest,,,,,Yes,Y,N,Y,Water,,,Y,-,Y
Tapubulu,Event,Tabula Rasa,00207 Tabula Rasa,Any,026 - Tier 5 Post Game,Z - Tapubulu Event,,,,,Yes,Y,N,Y,Grass,Fairy,,,-,Y
Tapufini,Event,Tabula Rasa,00207 Tabula Rasa,Any,026 - Tier 5 Post Game,Z - Tapufini Event,,,,,Yes,Y,N,Y,Water,Fairy,,,-,Y
Tapukoko,Event,Tabula Rasa,00207 Tabula Rasa,Any,026 - Tier 5 Post Game,Z - Tapukoko Event,,,,,Yes,Y,N,Y,Electric,Fairy,,,-,Y
Tapulele,Event,Tabula Rasa,00207 Tabula Rasa,Any,026 - Tier 5 Post Game,Z - Tapulele Event,,,,,Yes,Y,N,Y,Psychic,Fairy,,,-,Y
Unown,Event,Tabula Rasa,00207 Tabula Rasa,Any,026 - Tier 5 Post Game,,,,,,Yes,N,N,Y,Psychic,,,Y,-,Y
Jirachi,Event,New World - LCCC,00208 New World - LCCC,Any,026 - Tier 5 Post Game,Z - Jirachi Quest,,,,,Yes,Y,N,Y,Steel,Psychic,,,-,Y
Avalugg,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Ice,,,,0,Y
Beartic,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Ice,,,,0,Y
Camerupt,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Fire,Ground,,,0,Y
Charizard,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Fire,Flying,,,0,Y
Claydol,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Light Clay,,,Yes,N,N,N,Ground,Psychic,,,0,Y
Cryogonal,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Never Melt Ice,,,Yes,N,N,N,Ice,,,Y,-,Y
Delibird,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Ice,Flying,,Y,-,Y
Dugtrio,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Soft Sand,,,,N,N,N,Ground,,,,0,Y
Electabuzz,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Electirizer,,,,Y,N,Y,Electric,,,,1,
Froslass,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Ice,Ghost,,,0,Y
Glalie,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Ice,,,,0,Y
Golem,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Everstone,,,,N,N,N,Rock,Ground,,,0,Y
Heatmor,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Fire,,,Y,-,Y
Jynx,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Ice,Psychic,,,0,Y
Magcargo,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Fire,Rock,,,0,Y
Magmar,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Magmarizer,,,,Y,N,Y,Fire,,,,1,
Mamoswine,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Ice,Ground,,,0,Y
Spiritomb,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Ghost,Dark,,Y,-,Y
Swoobat,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Psychic,Flying,,,0,Y
Torkoal,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Charcoal,,,,N,N,N,Fire,,,Y,-,Y
Vanilluxe,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Never Melt Ice,,,,Y,N,Y,Ice,,,,0,Y
Weezing,Cave,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Smoke Ball,,,,N,N,N,Poison,,,,0,Y
Heatran,Event,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,Z - Heatran Quest,,,,,,Y,N,Y,Fire,Steel,,,-,Y
Horsea,Good Rod,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Dragon Scale,,,,N,N,N,Water,,Water Dragon,Y,2,
Qwilfish,Good Rod,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Poison Barb,,,,N,N,N,Water,Poison,,Y,-,Y
Remoraid,Good Rod,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,,,Y,1,
Finneon,Old Rod,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,,,Y,1,
Wishiwashi,Old Rod,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,,,Y,-,Y
Cloyster,Super Rod,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Pearl,Big Pearl,,,N,N,N,Water,Ice,,,0,Y
Kingdra,Super Rod,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Dragon Scale,,,,N,N,N,Water,Dragon,,,0,Y
Octillery,Super Rod,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,,,,0,Y
Qwilfish,Super Rod,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,Poison Barb,,,,N,N,N,Water,Poison,,Y,-,Y
Dewgong,Water,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,Ice,,,0,Y
Lumineon,Water,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,,,,0,Y
Seel,Water,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,,Water Ice,Y,1,
Wailmer,Water,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,,,Y,1,
Wishiwashi,Water,Ametrine Core,00209 Ametrine Core,Any,026 - Tier 5 Post Game,,,,,,,N,N,N,Water,,,Y,-,Y
Marshadow,Event,Apophyll Academy,00029 Apophyll Academy,Any,027 - Tier 6 Post Game,Z - Marshadow Quest,,,,,Yes,Y,N,Y,Fighting,Ghost,,,-,Y
Dialga,Event,Subseven Sanctum,00065 Subseven Sanctum,Any,027 - Tier 6 Post Game,Z - Dialga/Palkia Quest,,,,,Yes,Y,N,Y,Steel,Dragon,,,-,Y
Palkia,Event,Subseven Sanctum,00065 Subseven Sanctum,Any,027 - Tier 6 Post Game,Z - Dialga/Palkia Quest,,,,,Yes,Y,N,Y,Water,Dragon,,,-,Y
Genesect,Event,Peridot Ward Renovated,00110 Peridot Ward Renovated,Any,027 - Tier 6 Post Game,"Z - Genesect Quest, New Blacksteam Fabrication",,,,,Yes,Y,N,Y,Bug,Steel,,,-,Y
Audino,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,Oran Berry,Sitrus Berry,,,N,N,N,Normal,,,,-,Y
Crobat,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Poision,Flying,,,0,Y
Garbodor,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,,,,,Y,N,Y,Poison,,,,0,Y
Golem,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,Everstone,,,,N,N,N,Rock,Ground,,,0,Y
Mawile,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,Iron Ball,,,,N,N,N,Steel,Fairy,,,-,Y
Parasect,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,Tiny Mushroom,Big Mushroom,,,N,N,N,Poison,Bug,,,0,Y
Smeargle,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Normal,,,,-,Y
Steelix,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,Metal Coat,,,,N,N,N,Steel,Ground,,,0,Y
Tangrowth,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Grass,Poison,,,0,Y
Toucannon,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,Rawst Berry,,,,N,N,N,Normal,Flying,,,0,Y
Victreebel,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,,,,,Y,N,Y,Grass,Poison,,,0,Y
Weezing,Cave,Chrysolia Deepwoods,00193 Chrysolia Deepwoods,Any,027 - Tier 6 Post Game,,,Smoke Ball,,,,N,N,N,Poison,,,,0,Y
Frillish,Good Rod,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,Ghost,,Y,1,
Quagsire,Good Rod,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,Ground,,,0,Y
Qwilfish,Good Rod,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Poison Barb,,,,N,N,N,Water,Poison,,Y,-,Y
Amoonguss,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Tiny Mushroom,Big Mushroom,,,N,N,N,Grass,Poison,,,0,Y
Ariados,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Bug,Poison,,,0,Y
Honchkrow,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Fire,Flying,,,-,Y
Malamar,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Dark,Psychic,,,0,Y
Muk,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Black Sludge,,,,N,N,N,Poison,,,,0,Y
Nihilego,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,Yes,N,N,N,Rock,Poison,,,-,Y
Parasect,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Tiny Mushroom,Big Mushroom,,,N,N,N,Bug,Grass,,,0,Y
Salazzle,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Smoke Ball,,,,N,N,N,Poison,Fire,,,0,Y
Skuntank,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Poison,Dark,,,0,Y
Venusaur,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,Y,N,Y,Grass,Poison,,,0,Y
Weezing,Land,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Smoke Ball,,,,N,N,N,Poison,,,,0,Y
Mareanie,Old Rod,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Poison Barb,,,,N,N,N,Poison,Water,,Y,1,
Skrelp,Old Rod,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Poison,Water,Poison Dragon,Y,1,
Dhelmise,Super Rod,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,Yes,N,N,N,Ghost,Grass,,Y,-,Y
Dragalge,Super Rod,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Poison,Dragon,,,0,Y
Jellicent,Super Rod,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,Ghost,,,0,Y
Toxapex,Super Rod,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Poison Barb,,,,N,N,N,Poison,Water,,,0,Y
Dragalge,Water,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Poison,Dragon,,,0,Y
Qwilfish,Water,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Poison Barb,,,,N,N,N,Water,Poison,,Y,-,Y
Sharpedo,Water,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Deep Sea Tooth,,,,N,N,N,Water,Dark,,,0,Y
Tentacruel,Water,Idyll of Pestilence,00211 Idyll of Pestilence,Any,027 - Tier 6 Post Game,,,Poison Barb,,,,N,N,N,Water,Poison,,,0,Y
Shaymin,Event,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,Z - Shaymin Quest,,,,,Yes,Y,N,Y,Grass,Flying,,,-,Y
Dewgong,Good Rod,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,Ice,,,0,Y
Pyukumuku,Good Rod,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,Y,-,Y
Wishiwashi,Good Rod,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,Y,-,Y
Sawsbuck,Land,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,Spring or Summer Form,,,,,,N,N,N,Normal,Grass,,,0,Y
Breloom,Land,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,Tiny Mushroom,Big Mushroom,,,Y,N,Y,Grass,Fighting,,,0,Y
Florges,Land,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Fairy,,,,0,Y
Jumpluff,Land,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Grass,Flying,,,0,Y
Kartana,Land,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,Yes,Y,N,Y,Grass,Steel,,,-,Y
Muk,Land,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,Black Sludge,,,,N,N,N,Poison,,,,0,Y
Shiftry,Land,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,Power Herb,,,,N,N,N,Grass,Dark,,,0,Y
Swellow,Land,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Normal,Flying,,,0,Y
Ursaring,Land,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Normal,,,,0,Y
Whimsicott,Land,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,Absorb Bulb,,,,N,N,N,Grass,Fairy,,,0,Y
Feebas,Old Rod,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,Y,1,
Seel,Old Rod,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,Water Ice,Y,1,
Clawitzer,Super Rod,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,,0,Y
Ludicolo,Super Rod,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,Mental Herb,,,,N,N,N,Water,Grass,,,0,Y
Milotic,Super Rod,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,,0,Y
Vaporeon,Super Rod,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,,0,Y
Dewgong,Water,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,Ice,,,0,Y
Floatzel,Water,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,,0,Y
Golduck,Water,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,,0,Y
Vaporeon,Water,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,,0,Y
Wailmer,Water,Idyll of Panaceance,00212 Idyll of Panaceance,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,Y,1,
Darkrai,Event,Stalemate,00213 Stalemate,Any,027 - Tier 6 Post Game,Z - Darkrai Quest,,,,,Yes,Y,N,Y,Dark,,,Y,-,Y
Abra,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,Twisted Spoon,,,,N,N,N,Psychic,,,Y,2,
Avalugg,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Ice,,,,0,Y
Camerupt,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Fire,Ground,,,0,Y
Clawitzer,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Water,,,,0,Y
Garbodor,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Poison,,,,0,Y
Hypno,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Psychic,,,,0,Y
Magnezone,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,Metal Coat,,,Yes,N,N,N,Electric,Steel,,,0,Y
Mr Mime,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Psychic,Fairy,,,0,Y
Muk,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,Black Sludge,,,,N,N,N,Poison,,,,0,Y
Swalot,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,Oran Berry,Sitrus Berry,,,N,N,N,Poison,,,,0,Y
Tangrowth,Land,Endgame,00214 Endgame,Any,027 - Tier 6 Post Game,,,,,,,N,N,N,Grass,,,,0,Y
Buzzwole,Land,New World 883,00231 New World 883,Any,027 - Tier 6 Post Game,,,,,,Yes,Y,N,Y,Bug,Fighting,,,-,Y
Hooh,Event,Mirage Tower?,00215 Mirage Tower?,Any,028 - Tier 7 Post Game,Z - Hooh Quest,,,,,Yes,Y,N,Y,Fire,Flying,,Y,2,
Lugia,Event,Mirage Tower?,00215 Mirage Tower?,Any,028 - Tier 7 Post Game,Z - Lugia Quest,,,,,Yes,Y,N,Y,Psychic,Flying,,,-,Y
Starmie,Good Rod,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,Stardust,Starpiece,,Yes,N,N,N,Water,Psychic,,,0,Y
Aromatisse,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,,,,,N,N,N,Fairy,,,,0,Y
Decidueye,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,,,,,Y,N,Y,Grass,Ghost,,,0,Y
Dustox,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,Shed Shell,,,,N,N,N,Bug,Poison,,,0,Y
Exeggutor,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,,,,,N,N,N,Grass,Psychic,,,1,
Leavanny,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,Mental herb,,,,N,N,N,Bug,Grass,,,0,Y
Liepard,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,,,,,N,N,N,Dark,,,,0,Y
Lilligant,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,,,,,N,N,N,Grass,,,,0,Y
Lurantis,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,Miracle Seed,,,,N,N,N,Grass,,,,0,Y
Sceptile,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,,,,,N,N,N,Grass,,,,0,Y
Spiritomb,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,,,,,N,N,N,Ghost,Dark,,Y,-,Y
Tsareena,Land,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,,,,,N,N,N,Grass,,,,0,Y
Staryu,Old Rod,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,Stardust,Starpiece,,Yes,N,N,N,Water,,WaterPsychic,,1,
Froakie,Super Rod,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,,,,,N,N,Y,Water,,,Y,2,
Frogadier,Super Rod,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,,,,,Y,N,Y,Water,,,,1,
Starmie,Super Rod,Rhodochrine Tree,00218 Rhodochrine Tree,Any,028 - Tier 7 Post Game,,,Stardust,Starpiece,,Yes,N,N,N,Water,Psychic,,,0,Y
Aerodactyl,Land,Cauldron of the Future,00219 Cauldron of the Future,Any,028 - Tier 7 Post Game,,,,,,,N,N,N,Rock,Flying,,,-,Y
